0	0	0
0	0.00755413333333333	0.0189915607843137
0	0.0151082666666667	0.0379831215686275
0	0.0226624000000000	0.0569746823529412
0	0.0302165333333333	0.0759662431372549
0	0.0377706666666667	0.0949578039215686
0	0.0453248000000000	0.113949364705882
0	0.0528789333333333	0.132940925490196
0	0.0604330666666667	0.151932486274510
0	0.0679872000000000	0.170924047058824
0	0.0755413333333333	0.189915607843137
0	0.0830954666666667	0.208907168627451
0	0.0906496000000000	0.227898729411765
0	0.0982037333333333	0.246890290196078
0	0.105757866666667	0.265881850980392
0	0.113312000000000	0.284873411764706
0	0.120771227450980	0.303548184313726
0	0.126806866666667	0.317471133333333
0	0.132842505882353	0.331394082352941
0	0.138878145098039	0.345317031372549
0	0.144913784313725	0.359239980392157
0	0.150949423529412	0.373162929411765
0	0.156985062745098	0.387085878431373
0	0.163020701960784	0.401008827450980
0	0.169056341176471	0.414931776470588
0	0.175091980392157	0.428854725490196
0	0.181127619607843	0.442777674509804
0	0.187163258823529	0.456700623529412
0	0.193198898039216	0.470623572549020
0	0.199234537254902	0.484546521568627
0	0.205270176470588	0.498469470588235
0	0.211305815686275	0.512392419607843
0.000433356078431371	0.217594333333333	0.525633196078431
0.00390020470588236	0.225653000000000	0.534098764705882
0.00736705333333333	0.233711666666667	0.542564333333333
0.0108339019607843	0.241770333333333	0.551029901960784
0.0143007505882353	0.249829000000000	0.559495470588235
0.0177675992156863	0.257887666666667	0.567961039215686
0.0212344478431373	0.265946333333333	0.576426607843137
0.0247012964705882	0.274005000000000	0.584892176470588
0.0281681450980392	0.282063666666667	0.593357745098039
0.0316349937254902	0.290122333333333	0.601823313725490
0.0351018423529412	0.298181000000000	0.610288882352941
0.0385686909803922	0.306239666666667	0.618754450980392
0.0420355396078431	0.314298333333333	0.627220019607843
0.0455023882352941	0.322357000000000	0.635685588235294
0.0489692368627451	0.330415666666667	0.644151156862745
0.0524360854901961	0.338474333333333	0.652616725490196
0.0561093835294118	0.346758117647059	0.660210200000000
0.0606772956862745	0.356017411764706	0.664024600000000
0.0652452078431372	0.365276705882353	0.667839000000000
0.0698131200000000	0.374536000000000	0.671653400000000
0.0743810321568627	0.383795294117647	0.675467800000000
0.0789489443137255	0.393054588235294	0.679282200000000
0.0835168564705883	0.402313882352941	0.683096600000000
0.0880847686274510	0.411573176470588	0.686911000000000
0.0926526807843137	0.420832470588235	0.690725400000000
0.0972205929411765	0.430091764705882	0.694539800000000
0.101788505098039	0.439351058823529	0.698354200000000
0.106356417254902	0.448610352941176	0.702168600000000
0.110924329411765	0.457869647058824	0.705983000000000
0.115492241568627	0.467128941176471	0.709797400000000
0.120060153725490	0.476388235294118	0.713611800000000
0.124628065882353	0.485647529411765	0.717426200000000
0.129009262745098	0.494924768627451	0.721413415686275
0.132830313725490	0.504255843137255	0.725919078431373
0.136651364705882	0.513586917647059	0.730424741176471
0.140472415686275	0.522917992156863	0.734930403921569
0.144293466666667	0.532249066666667	0.739436066666667
0.148114517647059	0.541580141176471	0.743941729411765
0.151935568627451	0.550911215686275	0.748447392156863
0.155756619607843	0.560242290196078	0.752953054901961
0.159577670588235	0.569573364705882	0.757458717647059
0.163398721568627	0.578904439215686	0.761964380392157
0.167219772549020	0.588235513725490	0.766470043137255
0.171040823529412	0.597566588235294	0.770975705882353
0.174861874509804	0.606897662745098	0.775481368627451
0.178682925490196	0.616228737254902	0.779987031372549
0.182503976470588	0.625559811764706	0.784492694117647
0.186325027450980	0.634890886274510	0.788998356862745
0.191672000000000	0.644122333333333	0.793690705882353
0.200376000000000	0.653134600000000	0.798793764705882
0.209080000000000	0.662146866666667	0.803896823529412
0.217784000000000	0.671159133333333	0.808999882352941
0.226488000000000	0.680171400000000	0.814102941176471
0.235192000000000	0.689183666666667	0.819206000000000
0.243896000000000	0.698195933333333	0.824309058823530
0.252600000000000	0.707208200000000	0.829412117647059
0.261304000000000	0.716220466666667	0.834515176470588
0.270008000000000	0.725232733333333	0.839618235294118
0.278712000000000	0.734245000000000	0.844721294117647
0.287416000000000	0.743257266666667	0.849824352941176
0.296120000000000	0.752269533333333	0.854927411764706
0.304824000000000	0.761281800000000	0.860030470588235
0.313528000000000	0.770294066666667	0.865133529411765
0.322232000000000	0.779306333333333	0.870236588235294
0.334273600000000	0.787461941176471	0.874887647058824
0.351877866666667	0.794189784313726	0.878785372549020
0.369482133333333	0.800917627450980	0.882683098039216
0.387086400000000	0.807645470588235	0.886580823529412
0.404690666666667	0.814373313725490	0.890478549019608
0.422294933333333	0.821101156862745	0.894376274509804
0.439899200000000	0.827829000000000	0.898274000000000
0.457503466666667	0.834556843137255	0.902171725490196
0.475107733333333	0.841284686274510	0.906069450980392
0.492712000000000	0.848012529411765	0.909967176470588
0.510316266666667	0.854740372549020	0.913864901960784
0.527920533333333	0.861468215686275	0.917762627450981
0.545524800000000	0.868196058823530	0.921660352941176
